Geo Point;Geo Shape;Année;Code Officiel Région;Nom Officiel Région;Code Officiel Département;Nom Officiel Département;Code Officiel Arrondissement départemental;Nom Officiel Arrondissement départemental;Code Officiel Zone emploi 2020;Nom Officiel Zone emploi 2020;Code Officiel Bassin vie 2022;Nom Officiel Bassin vie 2022;Code Officiel EPCI;Nom Officiel EPCI;Code Officiel EPT;Nom Officiel EPT;Code Officiel Commune;Code Officiel Courant Commune;Nom Officiel Commune;Nom Officiel Commune Majuscule;Nom Officiel Commune Minuscule;Code Iso 3166-3 Zone;Type;Nom Officiel Zone emploi 2010;Code Officiel Zone emploi 2010;Code CATAEU2010;Libellé CATAEU2010;Code UU2010;Statut Commune UU2010;Code AU2010;Code CATEAAV2020;Libellé CATEAAV2020;Code UU2020;Statut Commune UU2020;Code AAV2020;Code Canton Ville;Fait Partie d'une CTU;SIREN;Zone Montagne
44.85758317940117, -0.5733464814048395;"{""coordinates"": [[[-0.638323036580397, 44.8607341565664], [-0.63867460408572, 44.859999789196074], [-0.638266435166083, 44.8599392693421], [-0.63869889105031, 44.859162592324694], [-0.637865906714891, 44.858862740336484], [-0.637578781270939, 44.858655844846304], [-0.637010869557428, 44.85857442089443], [-0.638510357982967, 44.85691914864782], [-0.63747978402788, 44.856600539299976], [-0.638097181064402, 44.85644870523624], [-0.636957659778464, 44.85614988752389], [-0.637383545315457, 44.85517424619731], [-0.636767546636022, 44.85526924943891], [-0.636054080525667, 44.855052893404896], [-0.63645635056658, 44.853751763067514], [-0.637069910952066, 44.85377581141145], [-0.637202753534323, 44.85302969348569], [-0.637144097237903, 44.85196809383576], [-0.635202595719192, 44.851609932035615], [-0.634527829889441, 44.851559939643785], [-0.633385495879839, 44.85160727646773], [-0.632137777300609, 44.85139667874779], [-0.633546611186287, 44.84832221226214], [-0.632788216344377, 44.8479973537793], [-0.633105690691425, 44.847323608362345], [-0.632968757064155, 44.84698920963611], [-0.633487752003081, 44.84637555754376], [-0.633416772475166, 44.84629676689507], [-0.631990762400825, 44.84618754840105], [-0.630439267964459, 44.84550920178023], [-0.631074782967305, 44.84456187738799], [-0.631329667440011, 44.84401726808983], [-0.629318758558604, 44.84363875483296], [-0.628593685965765, 44.84118214745391], [-0.628492840251749, 44.84056266051852], [-0.6282207210358, 44.84027233731082], [-0.627884804028714, 44.840268905642525], [-0.627622745988108, 44.839585293142925], [-0.626965402578138, 44.83893984435634], [-0.625890292752102, 44.83878843433872], [-0.622251497260398, 44.8385612512906], [-0.619433943283833, 44.83865414240704], [-0.615871357547894, 44.838508082700116], [-0.615434809721499, 44.83855476094533], [-0.614843202015051, 44.838416322704596], [-0.613535931607966, 44.83835708117606], [-0.612283980886422, 44.83838975492862], [-0.609674556631782, 44.83811420862941], [-0.608961470564911, 44.8378985790812], [-0.606868525319878, 44.837005913633654], [-0.608575996822543, 44.83674938395678], [-0.608842611800655, 44.83664066712476], [-0.609403281843667, 44.8359437633338], [-0.610317880123013, 44.83419166244075], [-0.610629645320953, 44.83423378581331], [-0.61121912959264, 44.83331602349681], [-0.612626163433996, 44.832565399884324], [-0.613064504697629, 44.83227172436556], [-0.613629613509734, 44.831566541020436], [-0.613875147411301, 44.82987135823959], [-0.613792044106778, 44.82909176290717], [-0.613523064874567, 44.82896623934842], [-0.612846618399504, 44.82776345453994], [-0.612613263492879, 44.82663635838816], [-0.613582439583901, 44.82650383478337], [-0.613891708300089, 44.82538609372053], [-0.614123510098901, 44.82528841117461], [-0.614905786653995, 44.82526290952154], [-0.615035831219032, 44.823073088361596], [-0.61487668787686, 44.82302059586088], [-0.614034314188864, 44.82319406296791], [-0.613167224472904, 44.82310155324003], [-0.613150979336348, 44.82251445510078], [-0.611885631316255, 44.82288464671421], [-0.610542522187806, 44.82265620998295], [-0.610180008027393, 44.82225703660856], [-0.609699557653884, 44.822387140861835], [-0.609414050006593, 44.8223387547921], [-0.608494919630607, 44.821455690153286], [-0.606702159730829, 44.82189526003834], [-0.60502632765015, 44.8196984047559], [-0.603858170293014, 44.82004371412195], [-0.602965316340438, 44.818423422611346], [-0.60199308356105, 44.81872359091164], [-0.60115618768792, 44.81888326389439], [-0.599659175615101, 44.818938188913954], [-0.599036624501199, 44.81906384809522], [-0.595994604527312, 44.82046127413152], [-0.594023551469296, 44.82187527280733], [-0.593568046621294, 44.82241547147575], [-0.593091939553465, 44.82320778696963], [-0.590193923876156, 44.824902298483295], [-0.589210775998488, 44.82537123814999], [-0.586140114465619, 44.823394101907716], [-0.5828623110896, 44.821342470297274], [-0.578538025377401, 44.8185629776818], [-0.575724355758607, 44.81677195554843], [-0.575597026784766, 44.81644260060567], [-0.574729442799791, 44.81514574586251], [-0.57410061476362, 44.812984103724766], [-0.573904206318039, 44.81268311116352], [-0.573531005060599, 44.81270775983089], [-0.573853899035976, 44.81141487802082], [-0.573914872111343, 44.810741484481035], [-0.573573562961276, 44.81098861424], [-0.573000150801023, 44.81109001268933], [-0.571284672729324, 44.81117052805687], [-0.567366032775428, 44.81256385107223], [-0.567211145230483, 44.81237777197672], [-0.56600296100718, 44.81265186798344], [-0.565347235925327, 44.812553995703425], [-0.564408332308027, 44.81328084835268], [-0.558637885295194, 44.81232977655802], [-0.5576379345782, 44.812333933990296], [-0.556625085857036, 44.81261427468778], [-0.555442782047208, 44.81323800450112], [-0.537595974305218, 44.82281042871355], [-0.534696904702317, 44.824291682116176], [-0.535102276107875, 44.82455543596091], [-0.536610999795322, 44.82597092192857], [-0.53647140279104, 44.82616733644182], [-0.533325408508251, 44.827873620399274], [-0.534242208415106, 44.828254462787434], [-0.537163729105328, 44.829961067425174], [-0.543003938494223, 44.833120007725306], [-0.548000601862397, 44.83568740497506], [-0.547073731348502, 44.836734553064026], [-0.542133055553758, 44.841741121344405], [-0.541422096396556, 44.8423586414962], [-0.541084959270868, 44.8428578765418], [-0.54009611293538, 44.843850161541454], [-0.540395931422981, 44.84416503751057], [-0.53867634470502, 44.84586467030627], [-0.538148329796326, 44.84661241775773], [-0.537828796556055, 44.84729132783793], [-0.537587642514037, 44.84843007218659], [-0.537667296660145, 44.849874920046666], [-0.538513575465268, 44.85298964706611], [-0.538886235659913, 44.85359510879441], [-0.539156792036872, 44.85465084224454], [-0.539022785251616, 44.854756056203975], [-0.539146714123692, 44.85555600918048], [-0.539134174040588, 44.856924492747886], [-0.538866286205842, 44.858322751980005], [-0.538696258345374, 44.85960523433909], [-0.53829587077902, 44.86131414079829], [-0.536985462161956, 44.86629833354604], [-0.536848912605916, 44.867288645623596], [-0.536694157075252, 44.867608111991416], [-0.536908767622757, 44.868379044269666], [-0.537709033622362, 44.868428336603245], [-0.538948969217025, 44.86835545251233], [-0.541119996982705, 44.86877827099005], [-0.540702307760105, 44.870212863586175], [-0.54004856990513, 44.873953162356756], [-0.539456207274415, 44.875513188033516], [-0.538320924078175, 44.877127472243124], [-0.536412408014256, 44.88037150395474], [-0.535637286066867, 44.882393360720364], [-0.53540877434502, 44.883957092621756], [-0.535255627173661, 44.889110797362356], [-0.535358204130896, 44.890517083015276], [-0.535669367675418, 44.89213482836212], [-0.536521887543337, 44.89413368227587], [-0.538339093801535, 44.90000691681048], [-0.538988865039806, 44.90162288304567], [-0.54096213897803, 44.9051595809596], [-0.543126660741475, 44.90788533043327], [-0.543725934868502, 44.90887922079208], [-0.545234150486005, 44.91185209929632], [-0.546457769009862, 44.91395262077169], [-0.547870450785224, 44.9166941995452], [-0.550601135805703, 44.91596883602213], [-0.550477382859243, 44.91461549001981], [-0.550667879254949, 44.91435884835353], [-0.551419492528856, 44.913969802925976], [-0.551825295027997, 44.91396854112601], [-0.55252964568995, 44.914355185171914], [-0.552890919797149, 44.91473207248208], [-0.553572923104321, 44.9151861190874], [-0.555021580510697, 44.91480808898347], [-0.556401611101899, 44.914048297847366], [-0.557485968626313, 44.9137666193173], [-0.558253666636418, 44.91377176555018], [-0.559902072749005, 44.91412360502579], [-0.560310026686441, 44.914076278636884], [-0.560977806782201, 44.91366642103028], [-0.561534259910321, 44.91284194110962], [-0.562031757189929, 44.91272684490178], [-0.563341187064832, 44.912874102165695], [-0.564868691601977, 44.91270070193419], [-0.56626448688418, 44.91300918373205], [-0.566795637993764, 44.91304439868585], [-0.568951301754033, 44.913055353219306], [-0.570147542731447, 44.91295831875428], [-0.571050586284442, 44.91263907294392], [-0.570393902825699, 44.91198693762523], [-0.569662425976091, 44.91157423792299], [-0.569475671079606, 44.91139007273013], [-0.569522711565007, 44.910335875123], [-0.569737154947898, 44.91007842805921], [-0.570316750390043, 44.91001833567903], [-0.570527179880697, 44.90969792697216], [-0.571082324717215, 44.90941329857496], [-0.571941568903818, 44.90936313041471], [-0.572364749140684, 44.90921702986468], [-0.573323520490542, 44.9091564387292], [-0.574130120649698, 44.908837565420335], [-0.574445510139907, 44.908811190450045], [-0.575217586403173, 44.90902517204069], [-0.576960614905771, 44.90895191348744], [-0.577047937830256, 44.90867060649537], [-0.576974833733397, 44.90824034941809], [-0.577209559757636, 44.90788399438447], [-0.577734997584024, 44.90777062929223], [-0.579773218900807, 44.907752705476845], [-0.580119854448629, 44.908076804622745], [-0.579716130390639, 44.90882526231788], [-0.580326338487454, 44.909006573582154], [-0.579085524748532, 44.89793205418773], [-0.578857235171821, 44.894612816335155], [-0.578536902970947, 44.892811586562566], [-0.578137099228128, 44.88731951366785], [-0.576931396112542, 44.877298423622925], [-0.576630739216561, 44.875047738884], [-0.576464290273239, 44.8728341886018], [-0.576193958795371, 44.87127740445273], [-0.576062853549939, 44.86927992255765], [-0.575714015338298, 44.865993443138976], [-0.583607252369565, 44.862883583857545], [-0.587313900020091, 44.86131636578039], [-0.588330393173371, 44.86060574141608], [-0.58940287240517, 44.859225456436185], [-0.5929924165733, 44.854390221621316], [-0.59385525066629, 44.85318251221267], [-0.59518224170978, 44.85342611735386], [-0.59835602148677, 44.8542929808318], [-0.598566078874378, 44.854229386956895], [-0.601291291614669, 44.85572628901007], [-0.602861537859543, 44.856698249259125], [-0.603619665793648, 44.85727657806264], [-0.605179789154273, 44.858148795957064], [-0.607878443428577, 44.85958152115924], [-0.608644553590203, 44.859908103037675], [-0.609561289145155, 44.86013334272687], [-0.612453718447512, 44.86061601964764], [-0.61274044710849, 44.860640931877164], [-0.614052106218814, 44.86097675033789], [-0.616512991551603, 44.86245037103436], [-0.620411500013908, 44.86416545228661], [-0.62262260475342, 44.865966154541624], [-0.623851893636788, 44.866907514519795], [-0.630925713859776, 44.871656798638156], [-0.632988231023817, 44.86659162119161], [-0.634191268819578, 44.86536341886068], [-0.63287924476408, 44.86506479549043], [-0.63206277684108, 44.86478598775138], [-0.631266781082906, 44.864216288610464], [-0.631450435712984, 44.86384255106108], [-0.633343186270644, 44.86191491126082], [-0.634698520718268, 44.862394168669596], [-0.635211398503069, 44.861742855644444], [-0.636542452158751, 44.860497812001036], [-0.638323036580397, 44.8607341565664]]], ""type"": ""Polygon""}";2025;75;Nouvelle-Aquitaine;33;Gironde;332;Bordeaux;7505;Bordeaux;33063;Bordeaux;243300316;Bordeaux Métropole;;;33063;33063;Bordeaux;BORDEAUX;bordeaux;FXX;commune;;;;;;;;11;Commune-centre;33701;unité urbaine;006;3397;Non;213300635;Non
44.879448721834834, -0.6480499353815724;"{""coordinates"": [[[-0.622130118438952, 44.876733698832396], [-0.62440105376681, 44.878274668742336], [-0.625804113706042, 44.878957983610015], [-0.627188492134747, 44.87984197966163], [-0.629344304752544, 44.88163718094685], [-0.629045761792499, 44.881882181112786], [-0.628350506744727, 44.882834147132755], [-0.628554461167976, 44.88312580798252], [-0.628198660507534, 44.883720577300934], [-0.628105176628545, 44.88405891487288], [-0.627206582875982, 44.88547447593017], [-0.626977117873404, 44.88537652301748], [-0.626338126937941, 44.88606255706742], [-0.626529984565384, 44.88632397316772], [-0.624886547131926, 44.888888662457006], [-0.625672408120616, 44.889277591808764], [-0.626553046465993, 44.88940655030741], [-0.626670621486603, 44.89016610639499], [-0.626582840874249, 44.89078906589301], [-0.627041607786057, 44.89213863938897], [-0.627139723044808, 44.89277355159126], [-0.629290053290104, 44.896925852803115], [-0.629758542263376, 44.898051581267396], [-0.629758825886057, 44.898271489120596], [-0.630290646071559, 44.89825950767441], [-0.633954689395438, 44.89801345050037], [-0.634688127386878, 44.89788398793864], [-0.635767954680952, 44.89750343030324], [-0.636790917211693, 44.89696970047088], [-0.637252299733162, 44.89661479357755], [-0.637743891320619, 44.89596326722775], [-0.638079596614617, 44.895684579026515], [-0.638935744676031, 44.89531672672738], [-0.639814008989804, 44.89511398231938], [-0.640804042115316, 44.8949922878071], [-0.642443376264911, 44.894930399135895], [-0.643674225795039, 44.89498284075112], [-0.644969445872997, 44.89559647208076], [-0.646093635832826, 44.89566590907361], [-0.648793661486633, 44.89617836951697], [-0.652263959085889, 44.896094897546725], [-0.653465317509193, 44.89598596598842], [-0.655161062378668, 44.896088776415056], [-0.656098996810542, 44.89631566591342], [-0.65699715606981, 44.896788114031], [-0.657733799570645, 44.897292015325746], [-0.658348230410961, 44.89730241397746], [-0.658762569262544, 44.896966989877086], [-0.659721197572557, 44.896674911586246], [-0.661994790958289, 44.89578063966374], [-0.66285431994236, 44.89560266414698], [-0.665926195673326, 44.8954769285131], [-0.666501362448323, 44.8953524790063], [-0.667568423154051, 44.89555608014102], [-0.669294079293814, 44.89553420621806], [-0.669251523158857, 44.89385645445852], [-0.669034667629277, 44.893449015368375], [-0.6686612142509, 44.893167528267846], [-0.668603910266617, 44.892562834595545], [-0.668601089229846, 44.89125962134272], [-0.668217927528593, 44.889627378973074], [-0.667950821631934, 44.88897463877609], [-0.66790632596712, 44.88842991091653], [-0.668802712040729, 44.88668507931977], [-0.669060101998184, 44.885968135966245], [-0.669334544645683, 44.88562828003637], [-0.66944593928152, 44.88488912263167], [-0.669161840887403, 44.883976467895785], [-0.669255734396879, 44.88291161310026], [-0.669168802523393, 44.882764868576636], [-0.669612892549912, 44.88189844232157], [-0.669887576568041, 44.88162076752945], [-0.669890407868605, 44.878718436944865], [-0.668936363714662, 44.878086613948966], [-0.668531738810405, 44.87796659567457], [-0.668460069095382, 44.87518390441042], [-0.668090215929317, 44.874761697214836], [-0.667261933378118, 44.873240617445525], [-0.666549569784842, 44.87291084300209], [-0.665556675881034, 44.8720702747833], [-0.664846838108448, 44.87205045783767], [-0.663910456692699, 44.87176411838471], [-0.662286327694244, 44.871582491136216], [-0.661324932709893, 44.87132039018916], [-0.661838813561088, 44.87029937513788], [-0.662723867075297, 44.869431045428435], [-0.663274507587696, 44.868585466061816], [-0.66379257043536, 44.866969438909], [-0.664440877234248, 44.86548520530425], [-0.664577045207322, 44.864892153401975], [-0.665875880115524, 44.86322058160404], [-0.666284036866956, 44.858973649033864], [-0.666406993482698, 44.85841167602629], [-0.6665481526034, 44.85828353162452], [-0.660223889579052, 44.857434237411695], [-0.657388546647853, 44.86012710725191], [-0.656464413480546, 44.86039461145159], [-0.65543718740029, 44.86092778356077], [-0.653130464410231, 44.86172119826465], [-0.653108979365266, 44.86275389627472], [-0.646095750930037, 44.8624807676694], [-0.645110347197772, 44.86223554706962], [-0.643061057395439, 44.86141417798787], [-0.642190138655048, 44.86123367173674], [-0.638323036580397, 44.8607341565664], [-0.636542452158751, 44.860497812001036], [-0.635211398503069, 44.861742855644444], [-0.634698520718268, 44.862394168669596], [-0.633343186270644, 44.86191491126082], [-0.631450435712984, 44.86384255106108], [-0.631266781082906, 44.864216288610464], [-0.63206277684108, 44.86478598775138], [-0.63287924476408, 44.86506479549043], [-0.634191268819578, 44.86536341886068], [-0.632988231023817, 44.86659162119161], [-0.630925713859776, 44.871656798638156], [-0.630520305720699, 44.872580368915905], [-0.630587491713368, 44.87328568580245], [-0.630438533404814, 44.873667299680484], [-0.626205233970261, 44.87486743374102], [-0.624365919059454, 44.87561160029772], [-0.622960241233139, 44.876417287491336], [-0.622130118438952, 44.876733698832396]]], ""type"": ""Polygon""}";2025;75;Nouvelle-Aquitaine;33;Gironde;332;Bordeaux;7505;Bordeaux;33063;Bordeaux;243300316;Bordeaux Métropole;;;33162;33162;Eysines;EYSINES;eysines;FXX;commune;;;;;;;;12;Autre commune du pôle principal;33701;unité urbaine;006;3325;Non;213301625;Non
44.86025737406014, -0.4902112545550625;"{""coordinates"": [[[-0.472003579396011, 44.86556137737359], [-0.472892595214231, 44.86551102603164], [-0.472868103518908, 44.86585244992378], [-0.471453001178629, 44.86708812945518], [-0.470469545406032, 44.868091296737965], [-0.470167334887025, 44.869249789968116], [-0.470698181306011, 44.86937017214592], [-0.472247699033996, 44.87014179977901], [-0.473569213909551, 44.870587096027684], [-0.476065102486563, 44.871576879982506], [-0.479777869846155, 44.871995842220215], [-0.483101084193081, 44.872712595351864], [-0.485824287854772, 44.87360310980935], [-0.489333814277748, 44.874337261674775], [-0.492150696413498, 44.875630231700406], [-0.495548056274896, 44.87616765182058], [-0.496773326745459, 44.87681218144294], [-0.497279713161429, 44.87543988135363], [-0.498341864372052, 44.874077998640345], [-0.50031562536257, 44.874408696345256], [-0.500879067277605, 44.87389164401519], [-0.501557501635819, 44.87416133614256], [-0.502641722349535, 44.872911365831165], [-0.501465059347552, 44.87237531824213], [-0.501997113730806, 44.87233059137868], [-0.503354861102328, 44.87245806832696], [-0.503364395381641, 44.871961191166285], [-0.503785760213888, 44.87176764254266], [-0.503655210478658, 44.871057091312565], [-0.503874535370374, 44.87067255225716], [-0.503732800929141, 44.87041206673247], [-0.504119181604605, 44.870307941361354], [-0.50416821431375, 44.870078382592936], [-0.504559463085957, 44.86978844909356], [-0.504738940897199, 44.86825880595961], [-0.504116542424235, 44.866592267953486], [-0.50398105118662, 44.86342783804557], [-0.504040804637622, 44.862355295910774], [-0.504449469668741, 44.859950539127375], [-0.505313231199529, 44.85594705235936], [-0.505494071360062, 44.85462284856613], [-0.505364397777424, 44.8534391341408], [-0.504451950707284, 44.85095986117307], [-0.503185566145177, 44.84798437657633], [-0.501972221819392, 44.84498377838026], [-0.501598523668137, 44.84327785437033], [-0.501554116449184, 44.84289083140061], [-0.499241933762636, 44.84257988322677], [-0.496192649414335, 44.841517981138935], [-0.495627248909972, 44.84199902633567], [-0.494987651514719, 44.84230576841689], [-0.494679905811145, 44.8425714100155], [-0.494127963000755, 44.84379822830566], [-0.493963344863848, 44.843962027664276], [-0.492390565973493, 44.84405211408936], [-0.490523318817608, 44.84337910606697], [-0.490302645128091, 44.84372130131457], [-0.49044724389874, 44.845252417364215], [-0.490281108139267, 44.845555045397454], [-0.49032124580962, 44.846343244978165], [-0.490105392949263, 44.846681683213895], [-0.489731897218962, 44.846990834514294], [-0.489770656387438, 44.847308644546764], [-0.490020677174337, 44.847621610380585], [-0.490103910816997, 44.84851209415881], [-0.488744187668481, 44.8483836362547], [-0.485249579071866, 44.84837362802299], [-0.483708082152267, 44.8479083600355], [-0.483322152604955, 44.84801781037782], [-0.482286341150271, 44.84780069705727], [-0.481595863307824, 44.84841266295441], [-0.481303992834331, 44.848894958119594], [-0.480185595393523, 44.84961406898919], [-0.47901687735068, 44.85150451495178], [-0.47807413146757, 44.85146107872883], [-0.477538598951231, 44.851139914812954], [-0.477189705717579, 44.851602356580955], [-0.477811340140617, 44.85186134327649], [-0.477310051503246, 44.85213390195353], [-0.477354739894031, 44.852855270264044], [-0.476835756999256, 44.85288325252881], [-0.476872215938051, 44.85343094572706], [-0.476448492892344, 44.85473115028366], [-0.475369472151054, 44.8545748026391], [-0.475300511453034, 44.85532316317614], [-0.474914106283133, 44.856879036480024], [-0.473892455329395, 44.856872279220255], [-0.474098185316625, 44.857064102965026], [-0.474221981107835, 44.85752885462853], [-0.474816230581035, 44.85799960058287], [-0.474893347659737, 44.85852889845279], [-0.474456338956587, 44.8588994634234], [-0.474212878309254, 44.859346877219565], [-0.473261547041762, 44.8605590482216], [-0.472268036157476, 44.86219609828022], [-0.471886078308008, 44.862412625107744], [-0.472277391987265, 44.862879822904794], [-0.472426631868936, 44.86332575693741], [-0.472003579396011, 44.86556137737359]]], ""type"": ""Polygon""}";2025;75;Nouvelle-Aquitaine;33;Gironde;332;Bordeaux;7505;Bordeaux;33063;Bordeaux;243300316;Bordeaux Métropole;;;33013;33013;Artigues-près-Bordeaux;ARTIGUES-PRÈS-BORDEAUX;artigues-près-bordeaux;FXX;commune;;;;;;;;12;Autre commune du pôle principal;33701;unité urbaine;006;3317;Non;213300130;Non
44.86594802754191, -0.6031642366328347;"{""coordinates"": [[[-0.630925713859776, 44.871656798638156], [-0.623851893636788, 44.866907514519795], [-0.62262260475342, 44.865966154541624], [-0.620411500013908, 44.86416545228661], [-0.616512991551603, 44.86245037103436], [-0.614052106218814, 44.86097675033789], [-0.61274044710849, 44.860640931877164], [-0.612453718447512, 44.86061601964764], [-0.609561289145155, 44.86013334272687], [-0.608644553590203, 44.859908103037675], [-0.607878443428577, 44.85958152115924], [-0.605179789154273, 44.858148795957064], [-0.603619665793648, 44.85727657806264], [-0.602861537859543, 44.856698249259125], [-0.601291291614669, 44.85572628901007], [-0.598566078874378, 44.854229386956895], [-0.59835602148677, 44.8542929808318], [-0.59518224170978, 44.85342611735386], [-0.59385525066629, 44.85318251221267], [-0.5929924165733, 44.854390221621316], [-0.58940287240517, 44.859225456436185], [-0.588330393173371, 44.86060574141608], [-0.587313900020091, 44.86131636578039], [-0.583607252369565, 44.862883583857545], [-0.575714015338298, 44.865993443138976], [-0.576062853549939, 44.86927992255765], [-0.581759497954884, 44.86935485235032], [-0.582885844680134, 44.86940861645477], [-0.583367339796273, 44.86918848086435], [-0.583988463329313, 44.869190051488175], [-0.585039260525257, 44.869449920457505], [-0.585920299735394, 44.86955213618972], [-0.587544301339845, 44.870193620644685], [-0.589194932705282, 44.870240283945066], [-0.590516475195856, 44.87011551483575], [-0.592048694776822, 44.870371457170776], [-0.593185629801388, 44.870748331977516], [-0.593333992879405, 44.870551556620605], [-0.594138387569931, 44.87078236839816], [-0.595192873268502, 44.87135566778866], [-0.594283860262833, 44.87220257012952], [-0.593800025003606, 44.87288067664679], [-0.593768323031347, 44.873157493101246], [-0.594708896423505, 44.87333702574816], [-0.596114122565625, 44.87336990800972], [-0.597459013723051, 44.87327224095215], [-0.598557177234494, 44.87310234502311], [-0.598829763665179, 44.87339993925283], [-0.599782895228762, 44.873597047869524], [-0.600159297657302, 44.87377410541408], [-0.600876830507332, 44.87444751254722], [-0.601104352995956, 44.874496910131796], [-0.601754537463667, 44.873943154108815], [-0.602511484695512, 44.87382845586454], [-0.603134334729089, 44.873461241977935], [-0.60329084786726, 44.87311547662097], [-0.603860527574225, 44.872828396073174], [-0.605092312410101, 44.87241074956032], [-0.60592580257977, 44.872264699534384], [-0.606618387121887, 44.8719970435993], [-0.608004177072077, 44.87178706038259], [-0.612712377725391, 44.871287784781664], [-0.613695089024923, 44.87103857710952], [-0.616453736518739, 44.87289728393807], [-0.617243924143155, 44.87351504744318], [-0.622130118438952, 44.876733698832396], [-0.622960241233139, 44.876417287491336], [-0.624365919059454, 44.87561160029772], [-0.626205233970261, 44.87486743374102], [-0.630438533404814, 44.873667299680484], [-0.630587491713368, 44.87328568580245], [-0.630520305720699, 44.872580368915905], [-0.630925713859776, 44.871656798638156]]], ""type"": ""Polygon""}";2025;75;Nouvelle-Aquitaine;33;Gironde;332;Bordeaux;7505;Bordeaux;33063;Bordeaux;243300316;Bordeaux Métropole;;;33069;33069;Le Bouscat;LE BOUSCAT;le bouscat;FXX;commune;;;;;;;;12;Autre commune du pôle principal;33701;unité urbaine;006;3307;Non;213300692;Non
